id_projeto;id_osc;cd_identificador_osc;tx_nome_projeto;tx_nome_status_projeto;dt_data_inicio_projeto;dt_data_fim_projeto;tx_link_projeto;nr_total_beneficiarios;nr_valor_captado_projeto;nr_valor_total_projeto;tx_nome_abrangencia_projeto;tx_nome_zona_atuacao;tx_descricao_projeto;tx_metodologia_monitoramento;ft_identificador_projeto_externo;tx_status_projeto_outro;edmu_cd_municipio;edmu_nm_municipio;eduf_cd_uf;eduf_nm_uf;tx_nome_subarea_atuacao;tx_nome_financiador;tx_orgao_concedente;tx_nome_origem_fonte_recursos_projeto;tx_nome_fonte_recursos_projeto;tx_nome_regiao_localizacao_projeto;tx_nome_objetivo_projeto;tx_nome_meta_projeto;id_osc_parceira;tx_nome_publico_beneficiado;nr_estimativa_pessoas_atendidas;tx_nome_tipo_parceria
1545739;591155;2634914000130;Parceria  784769;Finalizado;2013-08-30 00:00:00;2013-12-31 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=784769&Usr=guest&Pwd=guest;;300000;375000;;;Exposição “50 Anos da Organização Internacional do Café”,;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
44072;591155;2634914000130;Projeto cultural de intervenção cênica no Salão do Pregão do Museu do Café de Santos;Arquivado, cancelado ou indeferido;2017-06-28 00:00:00;2019-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/170636;;500;260600;;;O Projeto consiste em um conjunto de ações (pesquisa e montagem) que resultem em uma intervenção artística no Museu do Café, localizado na cidade de Santos/SP.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
1550539;607414;58198524000119;Parceria  824108;Projeto em andamento;2015-12-18 00:00:00;2019-08-29 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=824108&Usr=guest&Pwd=guest;;999900;999900;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
43912;641524;8399603000110;Quase no Quintal de Casa;Finalizado;2017-05-19 00:00:00;2019-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/165028;;360000;10427736;;;O presente projeto prevê a circulação do espetáculo “Quase no quintal de casa”, em 82 apresentações acessíveis a crianças com deficiência auditiva, em sete cidades da Baixada Santista, estado de São Paulo, em Camaçari, na Bahia, e em Cariacica e Vitória, no estado do Espírito Santo, locais esses em que é comum encontrar população em situação de vulnerabilidade social habitando em áreas de mangue, principal tema desta peça de teatro. Um trabalho voltado a difundir a importância dos manguezais de maneira lúdica, respeitando e valorizando as experiências coletivas adquiridas com as dificuldades que essas comunidades enfrentam. O teatro é um caminho que pode não só despertar o interesse pela questão temática, mas principalmente estimular a prática da observação, criando a possibilidade real de preservação desse ecossistema.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2677937;1166521;20913975000118;Incríveis Histórias Personalizadas;Projeto em andamento;2020-05-04 00:00:00;2021-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/201364;;0;1999723;;;O presente projeto visa fazer uso de personagens figurativos que representam personagens que chamam atenção do publico infanto-juvenil para a realização de apresentações animadas que se reportem a leitura de contos, poesias, cordéis, etc. atrelada a distribuição de um gibi, que conta histórias de sonhos e superações, levando ao ambiente hospitalar, leitura, conhecimento e informações, que contribuirão para a culturalização e humanização do cuidado.;;SALICWEB/MINC 06/2018;;;;;;;;;Recursos públicos;Parceria com o governo federal;;;;;;;
66814;607414;58198524000119;Parceria  825796;Proposta;2015-11-05 00:00:00;2016-11-05 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=825796&Usr=guest&Pwd=guest;;109999442;109999442;;;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
397739;607414;58198524000119;Parceria  836965;Projeto em andamento;2017-02-03 00:00:00;2019-09-10 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=836965&Usr=guest&Pwd=guest;;2593400;2593400;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
2175609;607414;58198524000119;Parceria  834986;Arquivado, cancelado ou indeferido;2016-05-18 00:00:00;2017-05-18 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=834986&Usr=guest&Pwd=guest;;2600000;2604000;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
1614240;607414;58198524000119;Parceria  821381;Projeto em andamento;2015-12-07 00:00:00;2019-08-29 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=821381&Usr=guest&Pwd=guest;;249990;249990;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
31991;646409;11043826000154;Artefato Cultural;Arquivado, cancelado ou indeferido;2010-01-01 00:00:00;2010-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/096357;;0;159590;;;Diversificação e ampliação do conteúdo do portal www.artefatocultural.com.br, que há dois anos promove o intercâmbio entre o internauta e a rica produção cultural da Baixada Santista, de grande valor para a história do País. O portal tornará acessível a um público ainda maior informações sobre a memória cultural da região e a produção artística contemporânea. O formato desta mídia digital permitirá investir em quantidade e qualidade de informações sobre o universo cultural.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32260;646409;11043826000154;TERV - Teatro Educativo Roberto Villani;Arquivado, cancelado ou indeferido;2010-03-01 00:00:00;2011-02-28 00:00:00;http://versalic.cultura.gov.br/#/projetos/097991;;0;351470;;;Há 43 anos o TERV atende crianças a partir dos 4 anos de idade, provenientes de família de baixa renda, fornecendo noções de cidadania através do teatro. A temática das peças é voltada a princípios pedagógicos, e são intercaladas com aulas e palestras. Hoje o TERV atende cerca de 50 crianças e estima-se que já atendeu a 5 mil alunos durante sua existência. Iniciou suas atividades na Baixada Santista e foi transferido para Descalvado (interior de SP) há 6 anos.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32329;646409;11043826000154;Dicionário Sem Educação;Arquivado, cancelado ou indeferido;2010-05-01 00:00:00;2011-04-30 00:00:00;http://versalic.cultura.gov.br/#/projetos/098494;;0;43550;;;O “Dicionário sem Educação” é uma obra literária com textos humorísticos e ilustrações caricatas que trata de forma satírica assuntos absolutamente sérios e importantes ligados à educação brasileira. A abordagem dos temas tem um tom de denúncia e ridicularização com o intuito declarado de chamar a atenção para nossas mazelas educacionais e provocar um tipo de catarse no leitor, com a finalidade de provocar mudanças nessa área tão deficiente em nossa sociedade.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
32520;646409;11043826000154;De Pagu a Patrícia  ;Arquivado, cancelado ou indeferido;2010-05-01 00:00:00;2010-08-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/100818;;0;68700;;;Celebrar o centenário de nascimento de Patrícia Galvão, a Pagu, no dia 10 de junho de 2010, com lançamento de livro que revelará a ainda desconhecida produção cultural da jornalista no período em que viveu na cidade de Santos, de 1954 a 1962. Também realizar performance teatral que revelará o envolvimento de Pagu com a cena cultural, apresentado-a como poeta, desenhista, jornalista, musa modernista, romancista, incentivadora da cultura, escritora, produtora e diretora de teatro.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
37841;646409;11043826000154;Consumo consciente, futuro pela frente;Arquivado, cancelado ou indeferido;2014-01-07 00:00:00;2014-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/129773;;0;287480;;;Realizar 18 esquetes teatrais, com alunos de 18 escolas públicas, baseadas nos 12 princípios do consumo consciente do Instituto Akatu. Além das esquetes, o projeto também prevê a exibição do documentário “Criança, a alma do negócio”, para os pais dos alunos, e também um tabuleiro gigante onde as crianças serão as peças do jogo.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
40944;646409;11043826000154;Teatro Educativo Roberto Villani (TERV);Arquivado, cancelado ou indeferido;2015-01-10 00:00:00;2015-11-30 00:00:00;http://versalic.cultura.gov.br/#/projetos/148691;;0;3460876;;;Resgatar o Teatro Educativo Roberto Villani, o TERV, que há quase 50 anos atende crianças a partir dos 4 anos de idade, provenientes de família de baixa renda, fornecendo noções de cidadania através do teatro. A temática das peças é voltada a princípios pedagógicos, e são intercaladas com aulas e palestras. Estima-se que o TERV já atendeu a mais de 5 mil alunos durante sua existência. Mais informações em www.teatroeducativo.org;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
41190;613825;5046291000172;"Carnaval da Baixada Santista &#x2013; Santos Folia";Arquivado, cancelado ou indeferido;2015-01-10 00:00:00;2015-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/149764;;0;693271715;;;Evento que visa a preservação e valorização do Carnaval, patrimônio imaterial nacional, o projeto versa sobre a estrutura do sambódromo instalado para a realização do Desfile das Escolas de Samba da cidade de Santos/SP. A proposta é voltada a toda a estrutura, recursos humanos e serviços necessários para a realização do desfile na cidade, que já realizou algumas das maiores festas de Carnaval do país.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2628516;607414;58198524000119;Parceria  836085;Proposta;2016-06-01 00:00:00;2017-06-01 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=836085&Usr=guest&Pwd=guest;;725000;725000;;;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
2352565;607414;58198524000119;Parceria  875924;Proposta;2018-05-02 00:00:00;2019-05-02 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=875924&Usr=guest&Pwd=guest;;300000;300000;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
15740;641524;8399603000110;Projeto Pólen Contando e Recontando Encontro de Contadores de História em Cubatão a Baixada Santista;;2009-01-07 00:00:00;;;;376890;376890;;;;;SALICWEB/MINC;;;;;;;;;;;SP;;;;;;
45037;646409;11043826000154;A Menina E O Plátano;Arquivado, cancelado ou indeferido;2017-12-20 00:00:00;2020-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/178851;;0;142445;;;Editar e distribuir em escolas e bibliotecas públicas o livro da escritora Laurete Godoy, A Menina e o Plátano, com ilustrações da artista Nice Lopes. E ainda oferecer cinco sessões de contação de história. Ao final de cada sessão, distribuiremos uma mudinha de plátano para os alunos, simbolizando o comprometimento de cada um com a mensagem do livro.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
770445;607414;58198524000119;Parceria  852537;Proposta;2017-11-06 00:00:00;2018-11-06 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=852537&Usr=guest&Pwd=guest;;250000;250000;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
774763;607414;58198524000119;Parceria  748481;Finalizado;2010-12-31 00:00:00;2013-06-12 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=748481&Usr=guest&Pwd=guest;;96600;105000;;;Aquisição de equipamento e material permanente para estruturação de unidades de atenção especializada em saúde:   Aquisição de 10 monitores multiparâmetros modulares, para utilização nas unidades de terapia intensiva.;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
36131;646409;11043826000154;Memórias Substantivas;Arquivado, cancelado ou indeferido;2012-01-20 00:00:00;2012-04-12 00:00:00;http://versalic.cultura.gov.br/#/projetos/118669;;0;93647;;;O projeto consiste na produção, montagem e estréia do espetáculo Memórias Substantivas, baseado no livro que registra a biografia do ator e diretor Paulo José. O espetáculo é o principal produto de um evento em homenagem aos 75 anos do artista, e que oferecerá, além de 14 apresentações gratuitas, oficina sobre o processo criativo desta montagem.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
212799;607414;58198524000119;Parceria  836555;Projeto em andamento;2017-02-03 00:00:00;2019-09-10 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=836555&Usr=guest&Pwd=guest;;750000;754000;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
1547021;607414;58198524000119;Parceria  799672;Arquivado, cancelado ou indeferido;2013-12-31 00:00:00;2016-05-20 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=799672&Usr=guest&Pwd=guest;;2000000;2000000;;;REFORMA DE UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
1550296;607414;58198524000119;Parceria  821380;Projeto em andamento;2015-12-17 00:00:00;2019-08-29 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=821380&Usr=guest&Pwd=guest;;700010;700040;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
40100;646409;11043826000154;A cor da cidade;Arquivado, cancelado ou indeferido;2015-02-02 00:00:00;2015-07-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/1411744;;0;0;;;Atendendo a Lei 10.639/03, a ideia do projeto é divulgar a história da África e a influência da cultura africana no Brasil. Para isso, serão produzidos e impressos 70.000 gibis educativos, 1.000 gibis em braile e 01 vídeo de 11 minutos com histórias baseadas no tema. Todo material será distribuído gratuitamente em escolas e ONGs da região da Baixada Santista.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
43274;853456;46834537000158;GRCES União Imperial - Carnaval 2017;Arquivado, cancelado ou indeferido;2016-10-26 00:00:00;2017-04-30 00:00:00;http://versalic.cultura.gov.br/#/projetos/162453;;0;617670;;;Tem este projeto o objetivo de realizar a apresentação do Grêmio Recreativo Cultural e Escola de Samba União Imperial no desfile oficial de Carnaval da Cidade de Santos em 26 de Fevereiro de 2017. Mais uma vez a União Imperial vem mostrar um grande espetáculo à população Santista e seus turistas, desta feita traz a história de Benedicto Calixto, com a participação gratuita de sua comunidade.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
2525599;607414;58198524000119;Parceria  873439;Proposta;2018-06-19 00:00:00;2019-06-19 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=873439&Usr=guest&Pwd=guest;;248680;248680;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
1543417;607414;58198524000119;Parceria  765399;Projeto em andamento;2011-12-30 00:00:00;2019-09-23 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=765399&Usr=guest&Pwd=guest;;2900000;337109305;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE.;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
43290;853456;46834537000158;Enrêdos em Verde e Rosa;Arquivado, cancelado ou indeferido;2016-10-26 00:00:00;2017-12-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/162495;;0;254530;;;Produção e Gravação do CD Enredos em Verde e Rosa do GRCES União Imperial e realização de Show de lançamento do CD para a população de Santos com distribuição de 3.000 ingressos e 3.000 CDs gratuitos, capacidade total do espaço.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
43798;853456;46834537000158;União  Imperial - Carnaval 2018;Arquivado, cancelado ou indeferido;2017-08-01 00:00:00;2018-03-31 00:00:00;http://versalic.cultura.gov.br/#/projetos/164661;;0;658646;;;Tem este projeto o objetivo de realizar a montagem do desfile de Carnaval do Grêmio Recreativo Cultural e Escola de Samba União Imperial.;;SALICWEB/MINC 03/2018;;;;;;;;;;;;;;;;;
916509;607414;58198524000119;Parceria  850809;Proposta;2017-09-11 00:00:00;2018-09-11 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=850809&Usr=guest&Pwd=guest;;300000;300000;;;AQUISIÇÃO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE DE ATENÇÃO ESPECIALIZADA EM SAÚDE;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
201596;607414;58198524000119;Parceria  756700;Finalizado;2011-12-05 00:00:00;2013-12-18 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=756700&Usr=guest&Pwd=guest;;400000;400000;;;Aquisição de equipamentos Hospitalares para equipar o centro cirurgico.;;SICONV/MPOG 20-03-2019;;;;;;;;;;;;;;;;;
27281;607414;58198524000119;Parceria  773668;Finalizado;2012-12-28 00:00:00;2014-06-19 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=773668&Usr=guest&Pwd=guest;;87600;87600;;;Manutenção de Unidade de Saúde;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
285890;607414;58198524000119;Parceria  773256;Finalizado;2012-12-27 00:00:00;2014-06-19 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=773256&Usr=guest&Pwd=guest;;500000;500000;;;AQUISICAO DE EQUIPAMENTO E MATERIAL PERMANENTE PARA UNIDADE HOSPITALAR DE URGENCIA E EMERGENCIA;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
675664;607414;58198524000119;Parceria  775420;Projeto em andamento;2012-12-28 00:00:00;2019-11-19 00:00:00;https://www.convenios.gov.br/siconv/ConsultarProposta/ResultadoDaConsultaDeConvenioSelecionarConvenio.do?sequencialConvenio=775420&Usr=guest&Pwd=guest;;974309;974309;;;Aquisição de equipamentos e materiais permanentes para estruturação das portas de entrada de pacientes com risco de morte na Unidade Hospitalar.;;SICONV/MPOG 15-04-2019;;;;;;;;;;;;;;;;;
